Event Type,Transaction Hash,Address,Block Hash,Block Number,Reserve,User,Amount,On Behalf Of,Borrow Rate,Repayer,useAtokens,To,Target,Asset,Referral Code,Initiator,Premium
Supply,0x3d875938cdd39bcd3f636eb5cadedea74f807a90570c6dca1ff6d7da71405d70,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6cbc112e2be8f663e526a284da5f4ae252375233f317e4ccfef049caad7fcaab,19117508,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xb290e1c7f241d6a5656b34aec2dd8caa85bfaea864a7c10cd5e14bb5e9160c7b,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x2d27830d000676dde4c1de8c03cbcedb5237b26c8f584482dd66de26158f8881,19121651,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xb290e1c7f241d6a5656b34aec2dd8caa85bfaea864a7c10cd5e14bb5e9160c7b,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x2d27830d000676dde4c1de8c03cbcedb5237b26c8f584482dd66de26158f8881,19121651,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,121612998789760711987,,,,,,,,,,
Supply,0xb290e1c7f241d6a5656b34aec2dd8caa85bfaea864a7c10cd5e14bb5e9160c7b,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x2d27830d000676dde4c1de8c03cbcedb5237b26c8f584482dd66de26158f8881,19121651,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1aEcea38B8626EEB3748234343cff427268Dd487,1186946885761,,,,,,,,,,
Supply,0x99594be860e07aa29dbde960707be866f3d0ddb1d5baf4f854c2d82161264f86,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x2d27830d000676dde4c1de8c03cbcedb5237b26c8f584482dd66de26158f8881,19121651,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x9d8fa2b54808143356427d1e76b7f890fbd7dd289a34e10599f8c73ed7643e92,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x413f525fed209ecbbdcca7ed494149db1a4ba4a95636a819e43d30c6033abb9e,19121688,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x9d8fa2b54808143356427d1e76b7f890fbd7dd289a34e10599f8c73ed7643e92,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x413f525fed209ecbbdcca7ed494149db1a4ba4a95636a819e43d30c6033abb9e,19121688,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,203865674896253974871,,,,,,,,,,
Supply,0x9d8fa2b54808143356427d1e76b7f890fbd7dd289a34e10599f8c73ed7643e92,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x413f525fed209ecbbdcca7ed494149db1a4ba4a95636a819e43d30c6033abb9e,19121688,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x1aEcea38B8626EEB3748234343cff427268Dd487,1655924129586,,,,,,,,,,
Supply,0x67c77180ea4163e45b24753d4d75b910db2d9014d6516958da1d2c02da04b7e8,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x413f525fed209ecbbdcca7ed494149db1a4ba4a95636a819e43d30c6033abb9e,19121688,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xbf6ee8596d98813af93b5be97521a432bfbd94d61e10db9daab4a846276b2e8b,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf7f52f33dd7fd0a5e5749988f6738b987ff6a58dac66751747295b3bd68dfd61,19125499,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xbf6ee8596d98813af93b5be97521a432bfbd94d61e10db9daab4a846276b2e8b,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf7f52f33dd7fd0a5e5749988f6738b987ff6a58dac66751747295b3bd68dfd61,19125499,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,226185511413914858635,,,,,,,,,,
Supply,0xbf6ee8596d98813af93b5be97521a432bfbd94d61e10db9daab4a846276b2e8b,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf7f52f33dd7fd0a5e5749988f6738b987ff6a58dac66751747295b3bd68dfd61,19125499,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,2122703345792503297033399,,,,,,,,,,
Supply,0xac22a77fae636b36141465bef845b68ef9d7447912ade6c137383c4233a5ba2c,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xf7f52f33dd7fd0a5e5749988f6738b987ff6a58dac66751747295b3bd68dfd61,19125499,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xf531caa4bbda90b472f99c83c0e99c45ec2b1186f3dda51c8a1d149fe8db5f74,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x396b7680a4a9bb8171a4ef6f33184eba8329b4292c124807ac074e6f99d95934,19126585,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xf531caa4bbda90b472f99c83c0e99c45ec2b1186f3dda51c8a1d149fe8db5f74,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x396b7680a4a9bb8171a4ef6f33184eba8329b4292c124807ac074e6f99d95934,19126585,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,63629167201553082290,,,,,,,,,,
Supply,0xf531caa4bbda90b472f99c83c0e99c45ec2b1186f3dda51c8a1d149fe8db5f74,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x396b7680a4a9bb8171a4ef6f33184eba8329b4292c124807ac074e6f99d95934,19126585,0xae78736Cd615f374D3085123A210448E74Fc6393,0x1aEcea38B8626EEB3748234343cff427268Dd487,709055896427744264056,,,,,,,,,,
Supply,0x4389c5ae58f64bb5cb2f742e05c5c7982550812537f018bc80e7f1515724b004,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x396b7680a4a9bb8171a4ef6f33184eba8329b4292c124807ac074e6f99d95934,19126585,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x9c11b1e88c0a3e1878a4cc636e9aa8c6e45ccac91e3e5b59c25bc6982179886a,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x754dd12cedf82519ab83a82fcf35329250e7a576422449017a52c8e9e3a42ce6,19126696,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x9c11b1e88c0a3e1878a4cc636e9aa8c6e45ccac91e3e5b59c25bc6982179886a,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x754dd12cedf82519ab83a82fcf35329250e7a576422449017a52c8e9e3a42ce6,19126696,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,96537697562389714929,,,,,,,,,,
Supply,0x9c11b1e88c0a3e1878a4cc636e9aa8c6e45ccac91e3e5b59c25bc6982179886a,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x754dd12cedf82519ab83a82fcf35329250e7a576422449017a52c8e9e3a42ce6,19126696,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x1aEcea38B8626EEB3748234343cff427268Dd487,757748786381,,,,,,,,,,
Supply,0xea96dedc0e470c813c7e230f744d2a77cb5ed4997d83dd9e5c206647cf0c4237,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x754dd12cedf82519ab83a82fcf35329250e7a576422449017a52c8e9e3a42ce6,19126696,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x04909842c2acadd527077875849fc6fe3b01e4c0b5f69d46e1005e956ea9bac2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xd0372f9ff14cb43d666cdf17fb7ee5b0d83f663c2d1aabef2855df3ec0b19877,19126780,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x04909842c2acadd527077875849fc6fe3b01e4c0b5f69d46e1005e956ea9bac2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xd0372f9ff14cb43d666cdf17fb7ee5b0d83f663c2d1aabef2855df3ec0b19877,19126780,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,91808450719989027805,,,,,,,,,,
Supply,0x04909842c2acadd527077875849fc6fe3b01e4c0b5f69d46e1005e956ea9bac2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xd0372f9ff14cb43d666cdf17fb7ee5b0d83f663c2d1aabef2855df3ec0b19877,19126780,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x1aEcea38B8626EEB3748234343cff427268Dd487,720346920288,,,,,,,,,,
Supply,0x6d94cbba0b86159e542a45ed00ac05256220c10bf7ad4a36d71e4a0a435a9c1a,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xd0372f9ff14cb43d666cdf17fb7ee5b0d83f663c2d1aabef2855df3ec0b19877,19126780,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x161bb4ff580eeb0c1b3c0416d0e50b21a7634fad7369a3370f49a0f00e897a4e,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xaac1b3c9f6687a011e37cb09a30b987f0ce5be408d4f17b5919cd467835c6aac,19128726,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x161bb4ff580eeb0c1b3c0416d0e50b21a7634fad7369a3370f49a0f00e897a4e,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xaac1b3c9f6687a011e37cb09a30b987f0ce5be408d4f17b5919cd467835c6aac,19128726,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,195193901674466567854,,,,,,,,,,
Supply,0x73931e5837ffe888d16b4722167c8ef94465e5ba46f124c6c27918e31f30ef5c,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xaac1b3c9f6687a011e37cb09a30b987f0ce5be408d4f17b5919cd467835c6aac,19128726,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x0db2018954c80f8c3bcfdbdafe2cf35d5088c7f06777296c35a5ad0cbd9faaaa,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x845ba52f0c72793fadaaa15e0bfbc9332548921b24f60c49f1146ba3df3eb0a4,19128855,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x0db2018954c80f8c3bcfdbdafe2cf35d5088c7f06777296c35a5ad0cbd9faaaa,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x845ba52f0c72793fadaaa15e0bfbc9332548921b24f60c49f1146ba3df3eb0a4,19128855,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,170859109475582167641,,,,,,,,,,
Supply,0x0db2018954c80f8c3bcfdbdafe2cf35d5088c7f06777296c35a5ad0cbd9faaaa,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x845ba52f0c72793fadaaa15e0bfbc9332548921b24f60c49f1146ba3df3eb0a4,19128855,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x1aEcea38B8626EEB3748234343cff427268Dd487,1233411432455,,,,,,,,,,
Supply,0x6425aba4e07359ec85dc26a0c5a317dd3def4c8b4323a9550cd20ab1b9408517,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x845ba52f0c72793fadaaa15e0bfbc9332548921b24f60c49f1146ba3df3eb0a4,19128855,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x9fb13e226576bc109930573ac9f9757b995f2e8d11e635674e0f55dee15404b7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x43d349986e38b2847ed5f4a3b1a9f4c9f6af35b6397ded8b5f8c7fd031663083,19129159,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x9fb13e226576bc109930573ac9f9757b995f2e8d11e635674e0f55dee15404b7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x43d349986e38b2847ed5f4a3b1a9f4c9f6af35b6397ded8b5f8c7fd031663083,19129159,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,62208383989399558699,,,,,,,,,,
Supply,0x9fb13e226576bc109930573ac9f9757b995f2e8d11e635674e0f55dee15404b7,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x43d349986e38b2847ed5f4a3b1a9f4c9f6af35b6397ded8b5f8c7fd031663083,19129159,0xae78736Cd615f374D3085123A210448E74Fc6393,0x1aEcea38B8626EEB3748234343cff427268Dd487,1001215755799976256834,,,,,,,,,,
Supply,0x1cd94fba42da255d97fb4afce0e10cdefc11764f448c4759cf718434adcb0956,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x43d349986e38b2847ed5f4a3b1a9f4c9f6af35b6397ded8b5f8c7fd031663083,19129159,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xde9d8ecd9a3eea4e0f136e2b221fd3578f41e8d1a217e2210b96ed47ef506edd,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6fd1584dd08ec2334dfcb640ed9604c7ef694f71a0c264fc99a88c595e4a8e0a,19129834,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xde9d8ecd9a3eea4e0f136e2b221fd3578f41e8d1a217e2210b96ed47ef506edd,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6fd1584dd08ec2334dfcb640ed9604c7ef694f71a0c264fc99a88c595e4a8e0a,19129834,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,251172917261805649421,,,,,,,,,,
Supply,0x1325bb1e2552b13cba89fd0e271e8de99715bcd598e8b51dcecc5d2542d7c6fc,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x6fd1584dd08ec2334dfcb640ed9604c7ef694f71a0c264fc99a88c595e4a8e0a,19129834,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x063636bb7c8a7502878c68872e3908f3042f6e37885537dda31d9e9c89dc954c,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1879f2d4ba2238c114ea5016e3fe7be3d6a1d107308a0c344fa8ea79b6f1d7d0,19130779,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x063636bb7c8a7502878c68872e3908f3042f6e37885537dda31d9e9c89dc954c,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1879f2d4ba2238c114ea5016e3fe7be3d6a1d107308a0c344fa8ea79b6f1d7d0,19130779,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,265161564568155238190,,,,,,,,,,
Supply,0x52bf71ad760cccf402ba04286d4fa1eefe87b4a47c862f41a7a434098cb2510f,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x1879f2d4ba2238c114ea5016e3fe7be3d6a1d107308a0c344fa8ea79b6f1d7d0,19130779,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x3790f1204d10d7076d0eeb7908cf3751f85d3e22427cd395265e30a2b02b2cfa,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcb82b7bf5a1193364c3f91dc19ffbeebb97c6212b6ca43d6716a7f580d5c2b43,19131997,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x3790f1204d10d7076d0eeb7908cf3751f85d3e22427cd395265e30a2b02b2cfa,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcb82b7bf5a1193364c3f91dc19ffbeebb97c6212b6ca43d6716a7f580d5c2b43,19131997,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,65196873446533762353,,,,,,,,,,
Supply,0x3790f1204d10d7076d0eeb7908cf3751f85d3e22427cd395265e30a2b02b2cfa,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcb82b7bf5a1193364c3f91dc19ffbeebb97c6212b6ca43d6716a7f580d5c2b43,19131997,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1aEcea38B8626EEB3748234343cff427268Dd487,605995160051,,,,,,,,,,
Supply,0x62943bed067773e4a382d4b1e828df94d6827ce1b00d94a358480eb0601395df,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xcb82b7bf5a1193364c3f91dc19ffbeebb97c6212b6ca43d6716a7f580d5c2b43,19131997,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xae75fbeef06f9f0893574505a3b539df0e8150867e8ef7b07d53b39f42f32389,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xdae6ee0dd8894472b56bf820eaf15c3ffd49aae998fb703305d41b01b2229904,18986463,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xae75fbeef06f9f0893574505a3b539df0e8150867e8ef7b07d53b39f42f32389,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xdae6ee0dd8894472b56bf820eaf15c3ffd49aae998fb703305d41b01b2229904,18986463,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,302413556225059089943,,,,,,,,,,
Supply,0xab9952bb03bf814bc1100c9d46af5ab96da1492e7244eaef4600df804512a998,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xdae6ee0dd8894472b56bf820eaf15c3ffd49aae998fb703305d41b01b2229904,18986463,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x6267859f3dc4eda3d12ccfad8c9fe379bf5654b8b17f17681649ebbc0be55da4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5a265955046502af4d902a3998236be922bfbf59e664eecfb88c25fbc75f3b08,18988966,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x6267859f3dc4eda3d12ccfad8c9fe379bf5654b8b17f17681649ebbc0be55da4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5a265955046502af4d902a3998236be922bfbf59e664eecfb88c25fbc75f3b08,18988966,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,5074504868400497599,,,,,,,,,,
Supply,0x6267859f3dc4eda3d12ccfad8c9fe379bf5654b8b17f17681649ebbc0be55da4,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5a265955046502af4d902a3998236be922bfbf59e664eecfb88c25fbc75f3b08,18988966,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x1aEcea38B8626EEB3748234343cff427268Dd487,59404040870779067959,,,,,,,,,,
Supply,0x1b656bd0ba7c59586d57cab9343402d5e2c6110fb0e0723fc9681d96ce9dd5a2,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x5a265955046502af4d902a3998236be922bfbf59e664eecfb88c25fbc75f3b08,18988966,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x4b228c151989564165a78b2fe5e0745a9ba9d4deb095c8c5f002171941018538,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x70379b1976645942bba5babb60558a73a86e74c1735e2e7fc941c7770b51f5a3,18991520,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x4b228c151989564165a78b2fe5e0745a9ba9d4deb095c8c5f002171941018538,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x70379b1976645942bba5babb60558a73a86e74c1735e2e7fc941c7770b51f5a3,18991520,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,259726047740759945919,,,,,,,,,,
Supply,0x4b228c151989564165a78b2fe5e0745a9ba9d4deb095c8c5f002171941018538,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x70379b1976645942bba5babb60558a73a86e74c1735e2e7fc941c7770b51f5a3,18991520,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0x1aEcea38B8626EEB3748234343cff427268Dd487,2946717102137545709572,,,,,,,,,,
Supply,0xbe88bf92747f7aef963a3e9f9088314b75ef494d6265dd78b21e54b85395ef50,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x70379b1976645942bba5babb60558a73a86e74c1735e2e7fc941c7770b51f5a3,18991520,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xc6e9704a93c6abfb1e584e56904f62a74550d0596418a4d32d6040d925f128c8,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xca414b9e4db4cbdce031dca7d47603f35efc1d24adae3e0f771e9716e02d8bc9,18993199,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0xc6e9704a93c6abfb1e584e56904f62a74550d0596418a4d32d6040d925f128c8,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xca414b9e4db4cbdce031dca7d47603f35efc1d24adae3e0f771e9716e02d8bc9,18993199,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,110006705757870480106,,,,,,,,,,
Supply,0x58e36fce6e43f1c686fd9858ff65e6ecfa54b96773ed034a832438c8436c3055,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0xca414b9e4db4cbdce031dca7d47603f35efc1d24adae3e0f771e9716e02d8bc9,18993199,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x1d0e6a39ac408159eb9f4ecb11d2bbad530eaa16ee6961e4e4faa8914b666c59,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0617fa67ec7324bcb86c3f8442e2f3641bc5974e0de045eb606624706b6cbddb,18996281,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x1d0e6a39ac408159eb9f4ecb11d2bbad530eaa16ee6961e4e4faa8914b666c59,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0617fa67ec7324bcb86c3f8442e2f3641bc5974e0de045eb606624706b6cbddb,18996281,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,266716487685090012382,,,,,,,,,,
Supply,0x98a650144502efd0927aee3058d5a65abce3dae5cb4d3225cf3bd57a6d8c9001,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x0617fa67ec7324bcb86c3f8442e2f3641bc5974e0de045eb606624706b6cbddb,18996281,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x7e9550a23d37bb7d88ff67b7ba52598367297dcb3fbc7950d0000c878d4fa0f5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x065f6785026a8aaea7726a061e1d2629efc7a4b874bebc102b33840dc08c7c6b,18999533,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
Supply,0x7e9550a23d37bb7d88ff67b7ba52598367297dcb3fbc7950d0000c878d4fa0f5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x065f6785026a8aaea7726a061e1d2629efc7a4b874bebc102b33840dc08c7c6b,18999533,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1aEcea38B8626EEB3748234343cff427268Dd487,31373814815784013901,,,,,,,,,,
Supply,0x7e9550a23d37bb7d88ff67b7ba52598367297dcb3fbc7950d0000c878d4fa0f5,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x065f6785026a8aaea7726a061e1d2629efc7a4b874bebc102b33840dc08c7c6b,18999533,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1aEcea38B8626EEB3748234343cff427268Dd487,326000544752,,,,,,,,,,
Supply,0x8aa23f0c87a1eff70b0e50431e3364afb47bd02d970bfb80fafa5e09f1cb3862,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,0x065f6785026a8aaea7726a061e1d2629efc7a4b874bebc102b33840dc08c7c6b,18999533,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x1aEcea38B8626EEB3748234343cff427268Dd487,100000000000000000000000000,,,,,,,,,,
